Freq.	V(vout)
3.59832180037845e+01	(-4.31737130201565e+01dB,-8.92047916714828e+01°)
3.59915043998918e+01	(-4.31757126350164e+01dB,-8.92049747303861e+01°)
3.59997927042321e+01	(-4.31777122500536e+01dB,-8.92051577471597e+01°)
3.60080829172446e+01	(-4.31797118652680e+01dB,-8.92053407218131e+01°)
3.60163750393691e+01	(-4.31817114806596e+01dB,-8.92055236543561e+01°)
3.60246690710451e+01	(-4.31837110962282e+01dB,-8.92057065447984e+01°)
3.60329650127123e+01	(-4.31857107119737e+01dB,-8.92058893931497e+01°)
3.60412628648106e+01	(-4.31877103278962e+01dB,-8.92060721994195e+01°)
3.60495626277800e+01	(-4.31897099439954e+01dB,-8.92062549636177e+01°)
3.60578643020605e+01	(-4.31917095602714e+01dB,-8.92064376857539e+01°)
3.60661678880922e+01	(-4.31937091767239e+01dB,-8.92066203658377e+01°)
3.60744733863153e+01	(-4.31957087933531e+01dB,-8.92068030038788e+01°)
3.60827807971703e+01	(-4.31977084101587e+01dB,-8.92069855998869e+01°)
3.60910901210976e+01	(-4.31997080271407e+01dB,-8.92071681538717e+01°)
3.60994013585377e+01	(-4.32017076442990e+01dB,-8.92073506658428e+01°)
3.61077145099313e+01	(-4.32037072616336e+01dB,-8.92075331358099e+01°)
3.61160295757192e+01	(-4.32057068791443e+01dB,-8.92077155637827e+01°)
3.61243465563421e+01	(-4.32077064968311e+01dB,-8.92078979497707e+01°)
3.61326654522411e+01	(-4.32097061146939e+01dB,-8.92080802937837e+01°)
3.61409862638573e+01	(-4.32117057327325e+01dB,-8.92082625958313e+01°)
3.61493089916317e+01	(-4.32137053509470e+01dB,-8.92084448559232e+01°)
3.61576336360056e+01	(-4.32157049693372e+01dB,-8.92086270740690e+01°)
3.61659601974204e+01	(-4.32177045879031e+01dB,-8.92088092502783e+01°)
3.61742886763177e+01	(-4.32197042066446e+01dB,-8.92089913845608e+01°)
3.61826190731388e+01	(-4.32217038255616e+01dB,-8.92091734769262e+01°)
3.61909513883255e+01	(-4.32237034446540e+01dB,-8.92093555273841e+01°)
3.61992856223197e+01	(-4.32257030639218e+01dB,-8.92095375359441e+01°)
3.62076217755630e+01	(-4.32277026833648e+01dB,-8.92097195026158e+01°)
3.62159598484976e+01	(-4.32297023029830e+01dB,-8.92099014274089e+01°)
3.62242998415655e+01	(-4.32317019227763e+01dB,-8.92100833103330e+01°)
3.62326417552089e+01	(-4.32337015427446e+01dB,-8.92102651513978e+01°)
3.62409855898701e+01	(-4.32357011628878e+01dB,-8.92104469506129e+01°)
3.62493313459913e+01	(-4.32377007832059e+01dB,-8.92106287079878e+01°)
3.62576790240152e+01	(-4.32397004036988e+01dB,-8.92108104235323e+01°)
3.62660286243843e+01	(-4.32417000243664e+01dB,-8.92109920972559e+01°)
3.62743801475413e+01	(-4.32436996452086e+01dB,-8.92111737291683e+01°)
3.62827335939290e+01	(-4.32456992662253e+01dB,-8.92113553192790e+01°)
3.62910889639903e+01	(-4.32476988874165e+01dB,-8.92115368675977e+01°)
3.62994462581681e+01	(-4.32496985087820e+01dB,-8.92117183741340e+01°)
3.63078054769056e+01	(-4.32516981303219e+01dB,-8.92118998388975e+01°)
3.63161666206459e+01	(-4.32536977520359e+01dB,-8.92120812618979e+01°)
3.63245296898324e+01	(-4.32556973739241e+01dB,-8.92122626431446e+01°)
3.63328946849085e+01	(-4.32576969959864e+01dB,-8.92124439826473e+01°)
3.63412616063176e+01	(-4.32596966182226e+01dB,-8.92126252804157e+01°)
3.63496304545034e+01	(-4.32616962406327e+01dB,-8.92128065364593e+01°)
3.63580012299096e+01	(-4.32636958632166e+01dB,-8.92129877507877e+01°)
3.63663739329800e+01	(-4.32656954859743e+01dB,-8.92131689234105e+01°)
3.63747485641585e+01	(-4.32676951089056e+01dB,-8.92133500543373e+01°)
3.63831251238891e+01	(-4.32696947320105e+01dB,-8.92135311435777e+01°)
3.63915036126159e+01	(-4.32716943552889e+01dB,-8.92137121911412e+01°)
3.63998840307831e+01	(-4.32736939787407e+01dB,-8.92138931970375e+01°)
3.64082663788352e+01	(-4.32756936023658e+01dB,-8.92140741612762e+01°)
3.64166506572164e+01	(-4.32776932261642e+01dB,-8.92142550838667e+01°)
3.64250368663714e+01	(-4.32796928501358e+01dB,-8.92144359648188e+01°)
3.64334250067447e+01	(-4.32816924742805e+01dB,-8.92146168041419e+01°)
3.64418150787811e+01	(-4.32836920985981e+01dB,-8.92147976018457e+01°)
3.64502070829254e+01	(-4.32856917230887e+01dB,-8.92149783579397e+01°)
3.64586010196226e+01	(-4.32876913477522e+01dB,-8.92151590724334e+01°)
3.64669968893176e+01	(-4.32896909725885e+01dB,-8.92153397453365e+01°)
3.64753946924557e+01	(-4.32916905975974e+01dB,-8.92155203766586e+01°)
3.64837944294820e+01	(-4.32936902227789e+01dB,-8.92157009664091e+01°)
3.64921961008420e+01	(-4.32956898481331e+01dB,-8.92158815145976e+01°)
3.65005997069810e+01	(-4.32976894736596e+01dB,-8.92160620212338e+01°)
3.65090052483446e+01	(-4.32996890993585e+01dB,-8.92162424863271e+01°)
3.65174127253785e+01	(-4.33016887252298e+01dB,-8.92164229098871e+01°)
3.65258221385284e+01	(-4.33036883512732e+01dB,-8.92166032919234e+01°)
3.65342334882403e+01	(-4.33056879774888e+01dB,-8.92167836324454e+01°)
3.65426467749599e+01	(-4.33076876038765e+01dB,-8.92169639314629e+01°)
3.65510619991335e+01	(-4.33096872304361e+01dB,-8.92171441889852e+01°)
3.65594791612071e+01	(-4.33116868571677e+01dB,-8.92173244050220e+01°)
3.65678982616271e+01	(-4.33136864840710e+01dB,-8.92175045795827e+01°)
3.65763193008398e+01	(-4.33156861111462e+01dB,-8.92176847126770e+01°)
3.65847422792917e+01	(-4.33176857383929e+01dB,-8.92178648043143e+01°)
3.65931671974293e+01	(-4.33196853658113e+01dB,-8.92180448545043e+01°)
3.66015940556994e+01	(-4.33216849934012e+01dB,-8.92182248632563e+01°)
3.66100228545487e+01	(-4.33236846211625e+01dB,-8.92184048305800e+01°)
3.66184535944242e+01	(-4.33256842490952e+01dB,-8.92185847564849e+01°)
3.66268862757727e+01	(-4.33276838771991e+01dB,-8.92187646409805e+01°)
3.66353208990415e+01	(-4.33296835054742e+01dB,-8.92189444840763e+01°)
3.66437574646777e+01	(-4.33316831339205e+01dB,-8.92191242857819e+01°)
3.66521959731285e+01	(-4.33336827625377e+01dB,-8.92193040461067e+01°)
3.66606364248414e+01	(-4.33356823913260e+01dB,-8.92194837650603e+01°)
3.66690788202640e+01	(-4.33376820202851e+01dB,-8.92196634426522e+01°)
3.66775231598437e+01	(-4.33396816494150e+01dB,-8.92198430788920e+01°)
3.66859694440284e+01	(-4.33416812787156e+01dB,-8.92200226737890e+01°)
3.66944176732658e+01	(-4.33436809081869e+01dB,-8.92202022273529e+01°)
3.67028678480038e+01	(-4.33456805378287e+01dB,-8.92203817395932e+01°)
3.67113199686905e+01	(-4.33476801676411e+01dB,-8.92205612105192e+01°)
3.67197740357740e+01	(-4.33496797976238e+01dB,-8.92207406401406e+01°)
3.67282300497025e+01	(-4.33516794277769e+01dB,-8.92209200284669e+01°)
3.67366880109244e+01	(-4.33536790581002e+01dB,-8.92210993755074e+01°)
3.67451479198880e+01	(-4.33556786885937e+01dB,-8.92212786812719e+01°)
3.67536097770419e+01	(-4.33576783192572e+01dB,-8.92214579457696e+01°)
3.67620735828348e+01	(-4.33596779500908e+01dB,-8.92216371690101e+01°)
3.67705393377154e+01	(-4.33616775810943e+01dB,-8.92218163510030e+01°)
3.67790070421325e+01	(-4.33636772122677e+01dB,-8.92219954917576e+01°)
3.67874766965351e+01	(-4.33656768436109e+01dB,-8.92221745912835e+01°)
3.67959483013723e+01	(-4.33676764751238e+01dB,-8.92223536495902e+01°)
3.68044218570931e+01	(-4.33696761068063e+01dB,-8.92225326666871e+01°)
3.68128973641469e+01	(-4.33716757386583e+01dB,-8.92227116425837e+01°)
3.68213748229831e+01	(-4.33736753706798e+01dB,-8.92228905772895e+01°)
3.68298542340510e+01	(-4.33756750028707e+01dB,-8.92230694708139e+01°)
3.68383355978002e+01	(-4.33776746352309e+01dB,-8.92232483231665e+01°)
3.68468189146805e+01	(-4.33796742677604e+01dB,-8.92234271343567e+01°)
3.68553041851416e+01	(-4.33816739004590e+01dB,-8.92236059043939e+01°)
3.68637914096334e+01	(-4.33836735333266e+01dB,-8.92237846332877e+01°)
3.68722805886058e+01	(-4.33856731663633e+01dB,-8.92239633210475e+01°)
3.68807717225090e+01	(-4.33876727995689e+01dB,-8.92241419676827e+01°)
3.68892648117932e+01	(-4.33896724329434e+01dB,-8.92243205732028e+01°)
3.68977598569086e+01	(-4.33916720664866e+01dB,-8.92244991376173e+01°)
3.69062568583056e+01	(-4.33936717001985e+01dB,-8.92246776609356e+01°)
3.69147558164348e+01	(-4.33956713340790e+01dB,-8.92248561431672e+01°)
3.69232567317467e+01	(-4.33976709681281e+01dB,-8.92250345843215e+01°)
3.69317596046921e+01	(-4.33996706023456e+01dB,-8.92252129844079e+01°)
3.69402644357217e+01	(-4.34016702367315e+01dB,-8.92253913434360e+01°)
3.69487712252866e+01	(-4.34036698712856e+01dB,-8.92255696614151e+01°)
3.69572799738376e+01	(-4.34056695060081e+01dB,-8.92257479383547e+01°)
3.69657906818260e+01	(-4.34076691408986e+01dB,-8.92259261742643e+01°)
3.69743033497030e+01	(-4.34096687759573e+01dB,-8.92261043691532e+01°)
3.69828179779199e+01	(-4.34116684111839e+01dB,-8.92262825230309e+01°)
3.69913345669281e+01	(-4.34136680465784e+01dB,-8.92264606359068e+01°)
3.69998531171791e+01	(-4.34156676821408e+01dB,-8.92266387077904e+01°)
3.70083736291247e+01	(-4.34176673178709e+01dB,-8.92268167386911e+01°)
3.70168961032166e+01	(-4.34196669537688e+01dB,-8.92269947286183e+01°)
3.70254205399066e+01	(-4.34216665898342e+01dB,-8.92271726775815e+01°)
3.70339469396467e+01	(-4.34236662260671e+01dB,-8.92273505855900e+01°)
3.70424753028889e+01	(-4.34256658624675e+01dB,-8.92275284526533e+01°)
3.70510056300854e+01	(-4.34276654990353e+01dB,-8.92277062787808e+01°)
3.70595379216885e+01	(-4.34296651357704e+01dB,-8.92278840639818e+01°)
3.70680721781506e+01	(-4.34316647726727e+01dB,-8.92280618082659e+01°)
3.70766083999240e+01	(-4.34336644097421e+01dB,-8.92282395116425e+01°)
3.70851465874615e+01	(-4.34356640469787e+01dB,-8.92284171741209e+01°)
3.70936867412157e+01	(-4.34376636843822e+01dB,-8.92285947957105e+01°)
3.71022288616394e+01	(-4.34396633219526e+01dB,-8.92287723764208e+01°)
3.71107729491854e+01	(-4.34416629596898e+01dB,-8.92289499162611e+01°)
3.71193190043068e+01	(-4.34436625975938e+01dB,-8.92291274152409e+01°)
3.71278670274567e+01	(-4.34456622356645e+01dB,-8.92293048733695e+01°)
3.71364170190883e+01	(-4.34476618739018e+01dB,-8.92294822906564e+01°)
3.71449689796549e+01	(-4.34496615123057e+01dB,-8.92296596671109e+01°)
3.71535229096099e+01	(-4.34516611508759e+01dB,-8.92298370027424e+01°)
3.71620788094069e+01	(-4.34536607896126e+01dB,-8.92300142975603e+01°)
3.71706366794994e+01	(-4.34556604285156e+01dB,-8.92301915515741e+01°)
3.71791965203412e+01	(-4.34576600675847e+01dB,-8.92303687647930e+01°)
3.71877583323861e+01	(-4.34596597068201e+01dB,-8.92305459372265e+01°)
3.71963221160881e+01	(-4.34616593462215e+01dB,-8.92307230688839e+01°)
3.72048878719012e+01	(-4.34636589857889e+01dB,-8.92309001597747e+01°)
3.72134556002796e+01	(-4.34656586255222e+01dB,-8.92310772099081e+01°)
3.72220253016775e+01	(-4.34676582654213e+01dB,-8.92312542192937e+01°)
3.72305969765492e+01	(-4.34696579054862e+01dB,-8.92314311879406e+01°)
3.72391706253493e+01	(-4.34716575457168e+01dB,-8.92316081158584e+01°)
3.72477462485322e+01	(-4.34736571861131e+01dB,-8.92317850030564e+01°)
3.72563238465527e+01	(-4.34756568266748e+01dB,-8.92319618495439e+01°)
3.72649034198656e+01	(-4.34776564674020e+01dB,-8.92321386553304e+01°)
3.72734849689257e+01	(-4.34796561082946e+01dB,-8.92323154204251e+01°)
3.72820684941879e+01	(-4.34816557493525e+01dB,-8.92324921448374e+01°)
3.72906539961075e+01	(-4.34836553905756e+01dB,-8.92326688285767e+01°)
3.72992414751396e+01	(-4.34856550319639e+01dB,-8.92328454716524e+01°)
3.73078309317394e+01	(-4.34876546735173e+01dB,-8.92330220740737e+01°)
3.73164223663624e+01	(-4.34896543152357e+01dB,-8.92331986358501e+01°)
3.73250157794642e+01	(-4.34916539571190e+01dB,-8.92333751569908e+01°)
3.73336111715002e+01	(-4.34936535991671e+01dB,-8.92335516375053e+01°)
3.73422085429263e+01	(-4.34956532413800e+01dB,-8.92337280774029e+01°)
3.73508078941983e+01	(-4.34976528837577e+01dB,-8.92339044766929e+01°)
3.73594092257720e+01	(-4.34996525262999e+01dB,-8.92340808353847e+01°)
3.73680125381036e+01	(-4.35016521690067e+01dB,-8.92342571534875e+01°)
3.73766178316491e+01	(-4.35036518118780e+01dB,-8.92344334310108e+01°)
3.73852251068648e+01	(-4.35056514549136e+01dB,-8.92346096679638e+01°)
3.73938343642071e+01	(-4.35076510981136e+01dB,-8.92347858643560e+01°)
3.74024456041323e+01	(-4.35096507414778e+01dB,-8.92349620201965e+01°)
3.74110588270972e+01	(-4.35116503850062e+01dB,-8.92351381354948e+01°)
3.74196740335583e+01	(-4.35136500286987e+01dB,-8.92353142102602e+01°)
3.74282912239723e+01	(-4.35156496725553e+01dB,-8.92354902445020e+01°)
3.74369103987963e+01	(-4.35176493165757e+01dB,-8.92356662382294e+01°)
3.74455315584871e+01	(-4.35196489607600e+01dB,-8.92358421914520e+01°)
3.74541547035018e+01	(-4.35216486051081e+01dB,-8.92360181041788e+01°)
3.74627798342977e+01	(-4.35236482496200e+01dB,-8.92361939764193e+01°)
3.74714069513320e+01	(-4.35256478942954e+01dB,-8.92363698081828e+01°)
3.74800360550621e+01	(-4.35276475391345e+01dB,-8.92365455994786e+01°)
3.74886671459455e+01	(-4.35296471841370e+01dB,-8.92367213503159e+01°)
3.74973002244399e+01	(-4.35316468293030e+01dB,-8.92368970607042e+01°)
3.75059352910030e+01	(-4.35336464746323e+01dB,-8.92370727306526e+01°)
3.75145723460925e+01	(-4.35356461201248e+01dB,-8.92372483601706e+01°)
3.75232113901665e+01	(-4.35376457657806e+01dB,-8.92374239492673e+01°)
3.75318524236828e+01	(-4.35396454115994e+01dB,-8.92375994979521e+01°)
3.75404954470998e+01	(-4.35416450575813e+01dB,-8.92377750062343e+01°)
3.75491404608756e+01	(-4.35436447037262e+01dB,-8.92379504741232e+01°)
3.75577874654686e+01	(-4.35456443500339e+01dB,-8.92381259016281e+01°)
3.75664364613372e+01	(-4.35476439965045e+01dB,-8.92383012887582e+01°)
3.75750874489400e+01	(-4.35496436431378e+01dB,-8.92384766355228e+01°)
3.75837404287357e+01	(-4.35516432899338e+01dB,-8.92386519419313e+01°)
3.75923954011830e+01	(-4.35536429368923e+01dB,-8.92388272079929e+01°)
3.76010523667408e+01	(-4.35556425840134e+01dB,-8.92390024337168e+01°)
3.76097113258681e+01	(-4.35576422312970e+01dB,-8.92391776191125e+01°)
3.76183722790240e+01	(-4.35596418787428e+01dB,-8.92393527641890e+01°)
3.76270352266677e+01	(-4.35616415263510e+01dB,-8.92395278689558e+01°)
3.76357001692584e+01	(-4.35636411741214e+01dB,-8.92397029334220e+01°)
3.76443671072556e+01	(-4.35656408220539e+01dB,-8.92398779575970e+01°)
3.76530360411189e+01	(-4.35676404701485e+01dB,-8.92400529414900e+01°)
3.76617069713077e+01	(-4.35696401184051e+01dB,-8.92402278851103e+01°)
3.76703798982819e+01	(-4.35716397668237e+01dB,-8.92404027884672e+01°)
3.76790548225012e+01	(-4.35736394154040e+01dB,-8.92405776515698e+01°)
3.76877317444257e+01	(-4.35756390641461e+01dB,-8.92407524744275e+01°)
3.76964106645153e+01	(-4.35776387130500e+01dB,-8.92409272570495e+01°)
3.77050915832302e+01	(-4.35796383621154e+01dB,-8.92411019994451e+01°)
3.77137745010306e+01	(-4.35816380113424e+01dB,-8.92412767016235e+01°)
3.77224594183770e+01	(-4.35836376607308e+01dB,-8.92414513635940e+01°)
3.77311463357297e+01	(-4.35856373102807e+01dB,-8.92416259853658e+01°)
3.77398352535494e+01	(-4.35876369599919e+01dB,-8.92418005669482e+01°)
3.77485261722966e+01	(-4.35896366098643e+01dB,-8.92419751083504e+01°)
3.77572190924323e+01	(-4.35916362598979e+01dB,-8.92421496095816e+01°)
3.77659140144173e+01	(-4.35936359100926e+01dB,-8.92423240706511e+01°)
3.77746109387126e+01	(-4.35956355604483e+01dB,-8.92424984915681e+01°)
3.77833098657792e+01	(-4.35976352109650e+01dB,-8.92426728723419e+01°)
3.77920107960785e+01	(-4.35996348616426e+01dB,-8.92428472129817e+01°)
3.78007137300717e+01	(-4.36016345124809e+01dB,-8.92430215134967e+01°)
3.78094186682202e+01	(-4.36036341634800e+01dB,-8.92431957738962e+01°)
3.78181256109856e+01	(-4.36056338146398e+01dB,-8.92433699941893e+01°)
3.78268345588295e+01	(-4.36076334659601e+01dB,-8.92435441743853e+01°)
3.78355455122136e+01	(-4.36096331174409e+01dB,-8.92437183144935e+01°)
3.78442584715998e+01	(-4.36116327690822e+01dB,-8.92438924145230e+01°)
3.78529734374500e+01	(-4.36136324208838e+01dB,-8.92440664744831e+01°)
3.78616904102263e+01	(-4.36156320728458e+01dB,-8.92442404943829e+01°)
3.78704093903909e+01	(-4.36176317249679e+01dB,-8.92444144742317e+01°)
3.78791303784060e+01	(-4.36196313772502e+01dB,-8.92445884140388e+01°)
3.78878533747340e+01	(-4.36216310296925e+01dB,-8.92447623138132e+01°)
3.78965783798374e+01	(-4.36236306822948e+01dB,-8.92449361735643e+01°)
3.79053053941788e+01	(-4.36256303350571e+01dB,-8.92451099933011e+01°)
3.79140344182209e+01	(-4.36276299879792e+01dB,-8.92452837730330e+01°)
3.79227654524264e+01	(-4.36296296410610e+01dB,-8.92454575127692e+01°)
3.79314984972583e+01	(-4.36316292943026e+01dB,-8.92456312125187e+01°)
3.79402335531797e+01	(-4.36336289477038e+01dB,-8.92458048722909e+01°)
3.79489706206536e+01	(-4.36356286012645e+01dB,-8.92459784920949e+01°)
3.79577097001432e+01	(-4.36376282549847e+01dB,-8.92461520719399e+01°)
3.79664507921120e+01	(-4.36396279088643e+01dB,-8.92463256118351e+01°)
3.79751938970233e+01	(-4.36416275629032e+01dB,-8.92464991117897e+01°)
3.79839390153407e+01	(-4.36436272171014e+01dB,-8.92466725718128e+01°)
3.79926861475278e+01	(-4.36456268714588e+01dB,-8.92468459919137e+01°)
3.80014352940485e+01	(-4.36476265259753e+01dB,-8.92470193721016e+01°)
3.80101864553666e+01	(-4.36496261806508e+01dB,-8.92471927123855e+01°)
3.80189396319460e+01	(-4.36516258354853e+01dB,-8.92473660127748e+01°)
3.80276948242509e+01	(-4.36536254904787e+01dB,-8.92475392732785e+01°)
3.80364520327454e+01	(-4.36556251456309e+01dB,-8.92477124939059e+01°)
3.80452112578938e+01	(-4.36576248009419e+01dB,-8.92478856746661e+01°)
3.80539725001606e+01	(-4.36596244564115e+01dB,-8.92480588155683e+01°)
3.80627357600103e+01	(-4.36616241120397e+01dB,-8.92482319166217e+01°)
3.80715010379074e+01	(-4.36636237678264e+01dB,-8.92484049778353e+01°)
3.80802683343168e+01	(-4.36656234237716e+01dB,-8.92485779992184e+01°)
3.80890376497032e+01	(-4.36676230798752e+01dB,-8.92487509807802e+01°)
3.80978089845315e+01	(-4.36696227361371e+01dB,-8.92489239225298e+01°)
3.81065823392669e+01	(-4.36716223925572e+01dB,-8.92490968244763e+01°)
3.81153577143744e+01	(-4.36736220491354e+01dB,-8.92492696866290e+01°)
3.81241351103194e+01	(-4.36756217058718e+01dB,-8.92494425089969e+01°)
3.81329145275672e+01	(-4.36776213627662e+01dB,-8.92496152915892e+01°)
3.81416959665833e+01	(-4.36796210198185e+01dB,-8.92497880344151e+01°)
3.81504794278333e+01	(-4.36816206770287e+01dB,-8.92499607374837e+01°)
3.81592649117828e+01	(-4.36836203343967e+01dB,-8.92501334008041e+01°)
3.81680524188976e+01	(-4.36856199919224e+01dB,-8.92503060243856e+01°)
3.81768419496438e+01	(-4.36876196496057e+01dB,-8.92504786082371e+01°)
3.81856335044872e+01	(-4.36896193074467e+01dB,-8.92506511523680e+01°)
3.81944270838939e+01	(-4.36916189654451e+01dB,-8.92508236567872e+01°)
3.82032226883303e+01	(-4.36936186236010e+01dB,-8.92509961215040e+01°)
3.82120203182627e+01	(-4.36956182819142e+01dB,-8.92511685465275e+01°)
3.82208199741574e+01	(-4.36976179403848e+01dB,-8.92513409318667e+01°)
3.82296216564811e+01	(-4.36996175990125e+01dB,-8.92515132775309e+01°)
3.82384253657004e+01	(-4.37016172577974e+01dB,-8.92516855835292e+01°)
3.82472311022820e+01	(-4.37036169167394e+01dB,-8.92518578498706e+01°)
3.82560388666929e+01	(-4.37056165758384e+01dB,-8.92520300765643e+01°)
3.82648486594000e+01	(-4.37076162350942e+01dB,-8.92522022636195e+01°)
3.82736604808704e+01	(-4.37096158945070e+01dB,-8.92523744110451e+01°)
3.82824743315713e+01	(-4.37116155540765e+01dB,-8.92525465188505e+01°)
3.82912902119699e+01	(-4.37136152138028e+01dB,-8.92527185870445e+01°)
3.83001081225338e+01	(-4.37156148736857e+01dB,-8.92528906156365e+01°)
3.83089280637304e+01	(-4.37176145337251e+01dB,-8.92530626046354e+01°)
3.83177500360273e+01	(-4.37196141939211e+01dB,-8.92532345540504e+01°)
3.83265740398923e+01	(-4.37216138542734e+01dB,-8.92534064638906e+01°)
3.83354000757932e+01	(-4.37236135147822e+01dB,-8.92535783341651e+01°)
3.83442281441980e+01	(-4.37256131754472e+01dB,-8.92537501648830e+01°)
3.83530582455747e+01	(-4.37276128362684e+01dB,-8.92539219560534e+01°)
3.83618903803915e+01	(-4.37296124972457e+01dB,-8.92540937076853e+01°)
3.83707245491166e+01	(-4.37316121583791e+01dB,-8.92542654197880e+01°)
3.83795607522184e+01	(-4.37336118196685e+01dB,-8.92544370923704e+01°)
3.83883989901655e+01	(-4.37356114811138e+01dB,-8.92546087254416e+01°)
3.83972392634264e+01	(-4.37376111427150e+01dB,-8.92547803190109e+01°)
3.84060815724698e+01	(-4.37396108044719e+01dB,-8.92549518730871e+01°)
3.84149259177645e+01	(-4.37416104663846e+01dB,-8.92551233876795e+01°)
